TcasGA2_TC002582	minus_peak_9514	2253
TcasGA2_TC006477	plus_peak_24194	48
TcasGA2_TC003270	plus_peak_4717	1708
TcasGA2_TC007702	plus_peak_11324	21
TcasGA2_TC001851	plus_peak_30669	2099
TcasGA2_TC005341	minus_peak_25149	1692
TcasGA2_TC015624	plus_peak_17713	2106
TcasGA2_TC014210	plus_peak_550	964
TcasGA2_TC009494	minus_peak_18840	433
TcasGA2_TC005724	minus_peak_23942	2255
TcasGA2_TC006451	plus_peak_24119	1804
TcasGA2_TC001667	minus_peak_25669	1244
TcasGA2_TC034434	plus_peak_27867	956
TcasGA2_TC004838	plus_peak_2148	182
TcasGA2_TC016340	plus_peak_20147	104
TcasGA2_TC031183	minus_peak_19184	1095
TcasGA2_TC008657	plus_peak_21605	31
TcasGA2_TC033779	minus_peak_20997	273
TcasGA2_TC003551	plus_peak_6269	1146
TcasGA2_TC033575	plus_peak_19455	545
TcasGA2_TC003483	plus_peak_5933	210
TcasGA2_TC006781	plus_peak_25084	588
TcasGA2_TC034218	plus_peak_686	1552
TcasGA2_TC012351	plus_peak_26147	2072
TcasGA2_TC001283	plus_peak_4237	526
TcasGA2_TC034043	plus_peak_23626	134
TcasGA2_TC010195	minus_peak_21526	1306
TcasGA2_TC007436	minus_peak_12413	636
TcasGA2_TC033438	plus_peak_18416	1853
TcasGA2_TC033943	plus_peak_22514	1454
TcasGA2_TC011322	plus_peak_29267	2305
TcasGA2_TC001354	plus_peak_4521	1903
TcasGA2_TC002909	minus_peak_6150	1014
TcasGA2_TC000080	plus_peak_7101	1646
TcasGA2_TC014226	plus_peak_618	1516
TcasGA2_TC011201	plus_peak_8848	439
TcasGA2_TC007601	minus_peak_11975	1322
TcasGA2_TC009314	plus_peak_18880	1121
TcasGA2_TC005881	minus_peak_23427	1912
TcasGA2_TC012600	plus_peak_27581	32
TcasGA2_TC001559	plus_peak_5418	1432
TcasGA2_TC003561	plus_peak_6351	1332
TcasGA2_TC031065	minus_peak_10142	99
TcasGA2_TC013875	minus_peak_14361	30
TcasGA2_TC007718	plus_peak_11359	273
TcasGA2_TC030661	minus_peak_16370	2009
TcasGA2_TC030148	minus_peak_16986	308
TcasGA2_TC030649	plus_peak_20821	56
TcasGA2_TC007777	minus_peak_11450	1276
TcasGA2_TC011905	minus_peak_27618	147
TcasGA2_TC015718	plus_peak_18206	1712
TcasGA2_TC033856	plus_peak_21613	328
TcasGA2_TC010768	plus_peak_921	2019
TcasGA2_TC001304	plus_peak_4354	2310
TcasGA2_TC004018	plus_peak_11179	553
TcasGA2_TC013636	minus_peak_492	712
TcasGA2_TC033917	minus_peak_22281	1681
TcasGA2_TC007419	minus_peak_12442	1244
TcasGA2_TC010648	plus_peak_26825	305
TcasGA2_TC032879	minus_peak_13083	278
TcasGA2_TC016199	minus_peak_29564	438
TcasGA2_TC012578	plus_peak_27509	570
TcasGA2_TC002904	minus_peak_6187	481
TcasGA2_TC001624	minus_peak_242	295
TcasGA2_TC002076	plus_peak_29855	126
TcasGA2_TC012119	minus_peak_26201	14
TcasGA2_TC000530	minus_peak_3493	909
TcasGA2_TC016326	minus_peak_9032	2246
TcasGA2_TC006811	plus_peak_25157	1119
TcasGA2_TC030994	minus_peak_3381	2444
TcasGA2_TC008182	plus_peak_12675	333
TcasGA2_TC034689	plus_peak_14889	1625
TcasGA2_TC001771	minus_peak_1505	955
TcasGA2_TC030167	plus_peak_17104	245
TcasGA2_TC011624	plus_peak_28387	938
TcasGA2_TC033143	plus_peak_15761	324
TcasGA2_TC008190	plus_peak_12731	1492
TcasGA2_TC014889	minus_peak_18626	1960
TcasGA2_TC003001	minus_peak_5727	743
TcasGA2_TC007227	minus_peak_12942	140
TcasGA2_TC032593	plus_peak_9972	1990
TcasGA2_TC006239	plus_peak_23216	706
TcasGA2_TC003880	plus_peak_10179	1105
TcasGA2_TC015008	plus_peak_18030	230
TcasGA2_TC010544	plus_peak_7955	906
TcasGA2_TC010101	minus_peak_21922	868
TcasGA2_TC006854	minus_peak_31341	1086
TcasGA2_TC005612	minus_peak_24331	282
TcasGA2_TC004959	plus_peak_2581	48
TcasGA2_TC006985	plus_peak_31544	688
TcasGA2_TC013983	plus_peak_14495	1958
TcasGA2_TC032472	minus_peak_6956	626
TcasGA2_TC013135	minus_peak_16484	15
TcasGA2_TC004371	minus_peak_30118	2277
TcasGA2_TC005171	plus_peak_861	2420
TcasGA2_TC031774	minus_peak_115	230
TcasGA2_TC031570	plus_peak_1577	657
TcasGA2_TC011723	minus_peak_28212	355
TcasGA2_TC002133	plus_peak_8883	1529
TcasGA2_TC032601	minus_peak_8936	1669
TcasGA2_TC032718	plus_peak_11413	2122
TcasGA2_TC009066	minus_peak_20302	332
TcasGA2_TC033975	minus_peak_23052	497
TcasGA2_TC011009	minus_peak_30050	1394
TcasGA2_TC032618	minus_peak_10165	1889
TcasGA2_TC032688	minus_peak_11196	2425
TcasGA2_TC030774	plus_peak_14503	520
TcasGA2_TC014942	minus_peak_18378	531
TcasGA2_TC012071	minus_peak_26503	202
TcasGA2_TC006755	plus_peak_25000	895
TcasGA2_TC000589	minus_peak_3325	536
TcasGA2_TC001292	plus_peak_4301	460
TcasGA2_TC007191	minus_peak_13053	848
TcasGA2_TC034698	plus_peak_15921	1686
TcasGA2_TC008998	minus_peak_20629	1383
TcasGA2_TC007783	minus_peak_11424	2066
TcasGA2_TC033535	minus_peak_18907	1706
TcasGA2_TC005458	minus_peak_24834	2093
TcasGA2_TC009386	plus_peak_19110	2381
TcasGA2_TC007007	minus_peak_13901	450
TcasGA2_TC009670	plus_peak_19622	459
TcasGA2_TC003334	plus_peak_4904	1823
TcasGA2_TC007532	minus_peak_12153	130
TcasGA2_TC011817	minus_peak_27930	1668
TcasGA2_TC012416	plus_peak_26505	12
TcasGA2_TC002139	plus_peak_8914	635
TcasGA2_TC011406	minus_peak_29839	2494
TcasGA2_TC002899	minus_peak_6224	1071
TcasGA2_TC015945	minus_peak_19684	2514
TcasGA2_TC010890	minus_peak_899	1534
TcasGA2_TC015476	minus_peak_24119	437
TcasGA2_TC011262	plus_peak_28740	113
TcasGA2_TC004637	plus_peak_747	876
TcasGA2_TC015471	minus_peak_24125	1273
TcasGA2_TC002522	minus_peak_10227	229
TcasGA2_TC002748	minus_peak_7374	2347
TcasGA2_TC016315	plus_peak_14044	463
TcasGA2_TC012627	plus_peak_27668	1441
TcasGA2_TC014106	plus_peak_14972	1016
TcasGA2_TC034349	minus_peak_26834	1818
TcasGA2_TC011725	minus_peak_28202	966
TcasGA2_TC015261	plus_peak_24070	1888
TcasGA2_TC033654	plus_peak_19918	1180
TcasGA2_TC012016	minus_peak_26880	1673
TcasGA2_TC008457	plus_peak_13601	1780
TcasGA2_TC011460	plus_peak_29930	1915
TcasGA2_TC016309	plus_peak_14020	935
TcasGA2_TC031027	minus_peak_5162	130
TcasGA2_TC002125	minus_peak_8964	144
TcasGA2_TC013551	minus_peak_15548	1676
TcasGA2_TC000057	plus_peak_6990	74
TcasGA2_TC032354	minus_peak_5586	792
TcasGA2_TC030900	plus_peak_17322	2422
TcasGA2_TC012991	minus_peak_16943	1478
TcasGA2_TC033645	plus_peak_19843	1580
TcasGA2_TC034246	plus_peak_25915	341
TcasGA2_TC013603	minus_peak_571	1328
TcasGA2_TC007916	plus_peak_11921	1429
TcasGA2_TC001072	plus_peak_3510	1888
TcasGA2_TC003323	plus_peak_4857	16
TcasGA2_TC003710	plus_peak_7605	1587
TcasGA2_TC006712	plus_peak_24873	2415
TcasGA2_TC000077	plus_peak_7091	1938
TcasGA2_TC032040	plus_peak_2734	1638
TcasGA2_TC009713	plus_peak_19836	1843
TcasGA2_TC032647	minus_peak_10652	4
TcasGA2_TC003480	plus_peak_5924	1349
TcasGA2_TC009311	plus_peak_18873	2115
TcasGA2_TC031111	minus_peak_12917	2047
TcasGA2_TC031127	minus_peak_14017	705
TcasGA2_TC004000	minus_peak_10822	888
TcasGA2_TC031313	minus_peak_29927	1154
TcasGA2_TC000775	minus_peak_2746	1749
TcasGA2_TC006318	plus_peak_23601	547
TcasGA2_TC033771	plus_peak_21122	41
TcasGA2_TC013713	minus_peak_15007	501
TcasGA2_TC031485	minus_peak_291	159
TcasGA2_TC032591	minus_peak_9940	578
TcasGA2_TC033404	plus_peak_17643	2464
TcasGA2_TC014959	minus_peak_18292	1019
TcasGA2_TC006641	plus_peak_24653	1696
TcasGA2_TC011477	plus_peak_30035	95
TcasGA2_TC009347	plus_peak_18969	493
TcasGA2_TC003873	plus_peak_10101	1866
TcasGA2_TC033914	plus_peak_22200	2560
TcasGA2_TC013451	minus_peak_15774	2237
TcasGA2_TC013532	minus_peak_15593	2445
TcasGA2_TC032027	plus_peak_2539	44
TcasGA2_TC000128	minus_peak_6935	568
TcasGA2_TC032225	minus_peak_4185	562
TcasGA2_TC005726	minus_peak_23929	1295
TcasGA2_TC000124	minus_peak_6945	95
TcasGA2_TC012274	plus_peak_25853	1889
TcasGA2_TC002528	minus_peak_10175	89
TcasGA2_TC008127	plus_peak_12470	1264
TcasGA2_TC034181	minus_peak_25060	148
TcasGA2_TC034713	plus_peak_16969	2096
TcasGA2_TC014175	plus_peak_460	1310
TcasGA2_TC005937	minus_peak_23274	1542
TcasGA2_TC012273	plus_peak_25843	804
TcasGA2_TC015531	plus_peak_17325	2195
TcasGA2_TC031034	minus_peak_6481	1271
TcasGA2_TC031443	plus_peak_29954	1529
TcasGA2_TC007647	minus_peak_11799	50
TcasGA2_TC032066	minus_peak_2933	1300
TcasGA2_TC007492	minus_peak_12244	1572
TcasGA2_TC034023	minus_peak_23476	975
TcasGA2_TC010774	plus_peak_936	1491
TcasGA2_TC002097	minus_peak_33139	940
TcasGA2_TC003248	plus_peak_4646	1893
TcasGA2_TC001680	plus_peak_25745	2054
TcasGA2_TC007891	plus_peak_11870	539
TcasGA2_TC007848	plus_peak_11683	609
TcasGA2_TC014015	plus_peak_14614	61
TcasGA2_TC006079	plus_peak_22475	2268
TcasGA2_TC030643	minus_peak_28104	1248
TcasGA2_TC014157	plus_peak_15252	829
TcasGA2_TC034024	plus_peak_23404	1766
TcasGA2_TC031454	minus_peak_30139	817
TcasGA2_TC013558	minus_peak_15527	1314
TcasGA2_TC006676	plus_peak_24765	81
TcasGA2_TC031038	plus_peak_6753	1425
TcasGA2_TC002773	minus_peak_7159	1758
TcasGA2_TC032955	minus_peak_13859	26
TcasGA2_TC016387	minus_peak_20168	213
TcasGA2_TC033768	minus_peak_21138	846
TcasGA2_TC008617	plus_peak_21472	954
TcasGA2_TC034135	plus_peak_24592	2303
TcasGA2_TC030757	plus_peak_4841	2390
TcasGA2_TC006744	plus_peak_24977	316
TcasGA2_TC002709	minus_peak_7657	453
TcasGA2_TC012779	plus_peak_28162	258
TcasGA2_TC005987	minus_peak_23084	61
TcasGA2_TC005801	minus_peak_23747	902
TcasGA2_TC002099	plus_peak_33061	1578
TcasGA2_TC033344	minus_peak_24127	1231
TcasGA2_TC015654	plus_peak_17856	1468
TcasGA2_TC033128	plus_peak_15684	1000
TcasGA2_TC012616	plus_peak_27658	6
TcasGA2_TC015222	minus_peak_23649	217
TcasGA2_TC011069	plus_peak_29768	1
TcasGA2_TC008000	plus_peak_12112	509
TcasGA2_TC003213	minus_peak_4681	704
TcasGA2_TC009189	minus_peak_19491	1748
TcasGA2_TC008801	plus_peak_20840	1758
TcasGA2_TC002922	minus_peak_6017	1484
TcasGA2_TC006337	plus_peak_23664	509
TcasGA2_TC013218	minus_peak_16242	565
TcasGA2_TC010673	minus_peak_26782	2411
TcasGA2_TC031588	minus_peak_30738	847
TcasGA2_TC004771	plus_peak_1252	447
TcasGA2_TC002624	minus_peak_9163	15
TcasGA2_TC015858	plus_peak_18759	310
TcasGA2_TC012165	minus_peak_25970	1865
TcasGA2_TC032373	plus_peak_5764	268
