LOC101898676	minus_peak_38040	2732
LOC131802768	plus_peak_43699	480
LOC101891636	minus_peak_49822	1423
LOC101888375	minus_peak_2698	471
LOC101899137	minus_peak_49653	3154
LOC101889338	plus_peak_51482	2724
LOC105261475	plus_peak_57337	2725
LOC131804219	minus_peak_67258	2870
LOC101889408	plus_peak_70930	352
LOC101899197	plus_peak_12432	1135
LOC131801665	plus_peak_26822	1964
LOC131802358	plus_peak_37628	367
LOC101892220	plus_peak_71996	540
LOC101891812	minus_peak_67817	3082
LOC131804844	plus_peak_76147	644
LOC101896778	plus_peak_80442	2985
LOC131803505	minus_peak_54637	2573
LOC109613578	plus_peak_80301	1715
LOC101893142	plus_peak_42823	221
LOC101895322	minus_peak_69673	798
LOC109613350	minus_peak_81301	2455
LOC101891720	minus_peak_37655	230
LOC131803870	plus_peak_60544	421
LOC101895950	minus_peak_47252	79
LOC101896227	plus_peak_93432	151
LOC101888366	plus_peak_83497	1003
LOC131800851	plus_peak_17367	2195
LOC101892861	minus_peak_32857	245
LOC101889342	plus_peak_34692	1763
LOC101896231	plus_peak_998	2365
LOC101889712	minus_peak_88066	977
LOC131801500	plus_peak_25280	574
LOC101894772	minus_peak_26093	3113
LOC101892666	plus_peak_12907	2975
LOC101891646	plus_peak_28014	1559
LOC101900841	plus_peak_33988	978
LOC105261751	plus_peak_66303	1527
LOC101892114	plus_peak_19216	1341
LOC101888590	minus_peak_18600	927
LOC101893491	plus_peak_98416	1594
LOC101900892	minus_peak_28675	3
LOC101896324	plus_peak_36223	1126
LOC101899226	plus_peak_33529	327
LOC101889625	plus_peak_64295	123
LOC101893507	minus_peak_73493	921
LOC101901081	plus_peak_97461	484
LOC109614386	plus_peak_38456	2025
LOC101887684	minus_peak_59003	368
LOC131802460	plus_peak_38432	507
LOC101892877	minus_peak_43654	356
LOC101894051	minus_peak_11187	19
LOC131801792	plus_peak_27114	281
LOC101896456	plus_peak_28385	1159
LOC101898965	plus_peak_22564	1928
LOC101887700	minus_peak_32367	30
LOC109611923	minus_peak_35389	431
LOC101888349	minus_peak_57831	1424
LOC131804214	minus_peak_68752	2449
LOC101893076	minus_peak_72200	2888
LOC131806289	minus_peak_88951	582
LOC101895093	plus_peak_324	351
LOC101889377	plus_peak_58659	759
LOC101888675	minus_peak_89280	2715
LOC109614385	plus_peak_5434	3128
LOC101896481	plus_peak_2796	1859
LOC101895624	minus_peak_2887	168
LOC101899179	plus_peak_7800	194
LOC101900736	minus_peak_27115	973
LOC101892212	plus_peak_51375	200
LOC131803917	minus_peak_60808	646
LOC101890769	plus_peak_69000	2935
LOC131805666	plus_peak_81666	2278
LOC101888864	plus_peak_55332	507
LOC101892602	minus_peak_92051	312
LOC101900681	plus_peak_57169	755
LOC101895315	plus_peak_79875	158
LOC101898966	minus_peak_70322	423
LOC131803556	minus_peak_6209	1815
LOC101888128	minus_peak_84573	99
LOC131805863	plus_peak_85636	1907
LOC101898956	plus_peak_37480	2823
LOC101887783	minus_peak_81076	610
LOC131802977	minus_peak_44360	19
LOC101889723	minus_peak_81520	2649
LOC131800721	plus_peak_15057	1027
LOC101889501	minus_peak_18763	2487
LOC101888115	minus_peak_51580	786
LOC131806625	minus_peak_93363	2642
