GBIM_11826	plus_peak_75654	1673
GBIM_01487	plus_peak_9292	7188
GBIM_09461	plus_peak_60331	7685
GBIM_18546	minus_peak_113708	3114
GBIM_05147	minus_peak_32591	8641
GBIM_04036	plus_peak_24645	293
GBIM_07911	minus_peak_48946	7408
GBIM_17276	minus_peak_106570	9155
GBIM_19147	minus_peak_117183	10419
GBIM_03653	minus_peak_21880	496
GBIM_08749	plus_peak_55486	11339
GBIM_10381	minus_peak_66409	6605
GBIM_17532	plus_peak_109095	623
GBIM_21142	minus_peak_124934	1165
GBIM_16585	minus_peak_102180	1578
GBIM_06736	minus_peak_40963	8823
GBIM_13285	plus_peak_83754	367
GBIM_12619	minus_peak_78975	5254
GBIM_05294	minus_peak_33397	2120
GBIM_05958	minus_peak_37009	4870
GBIM_10144	minus_peak_64119	36
GBIM_16686	plus_peak_103541	10707
GBIM_09520	minus_peak_60519	43
GBIM_05821	minus_peak_36330	1597
GBIM_02905	plus_peak_18072	9672
GBIM_20989	plus_peak_125268	7769
GBIM_08070	plus_peak_50418	2067
GBIM_12228	plus_peak_78088	174
GBIM_05894	minus_peak_36509	6664
GBIM_02270	plus_peak_14219	10284
GBIM_18811	plus_peak_115434	1424
GBIM_08671	plus_peak_54885	1761
GBIM_08799	plus_peak_56022	10806
GBIM_08807	plus_peak_56053	10001
GBIM_12568	plus_peak_79115	9812
GBIM_08585	minus_peak_54055	11168
GBIM_14216	plus_peak_89460	9672
GBIM_00412	plus_peak_2961	7927
GBIM_09254	plus_peak_58461	9709
GBIM_00540	plus_peak_3612	11304
GBIM_05594	plus_peak_35338	11471
GBIM_16152	minus_peak_99069	4821
GBIM_02693	plus_peak_16626	10794
GBIM_08447	plus_peak_53374	1839
GBIM_01954	minus_peak_11983	589
GBIM_08673	minus_peak_54490	5718
GBIM_01552	plus_peak_9730	3713
GBIM_04816	plus_peak_30929	7005
GBIM_16601	minus_peak_102232	6630
GBIM_07350	minus_peak_45534	2498
GBIM_16020	minus_peak_98484	1635
GBIM_17437	minus_peak_107695	11400
GBIM_06871	minus_peak_42188	3814
GBIM_07815	minus_peak_48311	5586
GBIM_20414	plus_peak_122481	5596
GBIM_02817	plus_peak_17098	520
GBIM_17189	minus_peak_105962	3367
GBIM_12092	plus_peak_77140	10854
GBIM_14596	minus_peak_90341	5052
GBIM_06349	plus_peak_39307	8653
GBIM_10186	minus_peak_64634	3686
GBIM_15644	plus_peak_96653	174
GBIM_07395	plus_peak_46095	1655
GBIM_10680	plus_peak_68119	369
GBIM_00629	minus_peak_4116	745
GBIM_15185	plus_peak_94358	7254
GBIM_02605	minus_peak_16246	8604
GBIM_01947	plus_peak_11833	9914
GBIM_00996	plus_peak_6368	6500
GBIM_17447	plus_peak_108728	877
GBIM_19454	minus_peak_117967	176
GBIM_18627	plus_peak_114979	1887
GBIM_02381	plus_peak_14907	8178
GBIM_15083	plus_peak_93917	5281
GBIM_04927	minus_peak_31799	2027
GBIM_03023	minus_peak_19187	2662
GBIM_20690	minus_peak_123240	145
GBIM_07035	minus_peak_43300	7929
GBIM_19800	minus_peak_118964	433
GBIM_16490	minus_peak_101517	7574
GBIM_06082	plus_peak_37832	8858
GBIM_10278	plus_peak_65929	7747
GBIM_12635	minus_peak_79022	10156
GBIM_00355	plus_peak_2722	9915
GBIM_14620	minus_peak_90471	1770
GBIM_04844	plus_peak_31067	2334
GBIM_05108	minus_peak_32345	10714
GBIM_12738	plus_peak_80191	1608
GBIM_13467	plus_peak_85199	6286
GBIM_19399	plus_peak_118566	1002
GBIM_10443	plus_peak_66799	792
GBIM_19988	minus_peak_119769	8967
GBIM_02255	minus_peak_14172	3962
GBIM_18032	plus_peak_111980	5664
GBIM_06974	plus_peak_42829	8520
GBIM_02926	minus_peak_18429	7454
GBIM_10893	plus_peak_69389	7237
GBIM_15537	minus_peak_95363	9288
GBIM_19522	plus_peak_119235	248
GBIM_18197	minus_peak_111731	9693
GBIM_03994	plus_peak_24216	509
GBIM_08800	minus_peak_55678	2777
GBIM_12287	plus_peak_78299	11491
GBIM_00649	plus_peak_4205	4245
GBIM_06790	plus_peak_41080	11427
GBIM_19015	plus_peak_116849	785
GBIM_06320	minus_peak_39052	284
GBIM_06685	minus_peak_40481	6583
GBIM_15344	plus_peak_95108	335
GBIM_02382	plus_peak_14919	849
GBIM_13338	plus_peak_84252	4061
GBIM_08560	plus_peak_54382	6748
GBIM_14161	plus_peak_88961	9898
GBIM_14778	minus_peak_91143	4778
GBIM_09902	plus_peak_62577	566
GBIM_04668	plus_peak_30048	2849
GBIM_05856	minus_peak_36422	3115
GBIM_18478	plus_peak_114172	1165
GBIM_01499	minus_peak_9264	7741
GBIM_05283	plus_peak_33225	8228
GBIM_01896	minus_peak_11564	4637
GBIM_05313	minus_peak_33502	6306
GBIM_19853	minus_peak_119238	6279
GBIM_16681	plus_peak_103520	325
GBIM_12135	minus_peak_77012	1367
GBIM_03009	plus_peak_19082	114
GBIM_08629	minus_peak_54220	5550
GBIM_15828	plus_peak_97749	10736
GBIM_08797	plus_peak_56015	10194
GBIM_00365	minus_peak_2886	2370
GBIM_04745	plus_peak_30492	11298
GBIM_20845	plus_peak_124823	10161
GBIM_08009	plus_peak_50075	10016
GBIM_16052	minus_peak_98608	238
GBIM_17090	minus_peak_105588	3197
GBIM_21416	plus_peak_126646	645
GBIM_10807	plus_peak_69121	6321
GBIM_13209	minus_peak_82580	56
GBIM_02547	minus_peak_15793	1252
GBIM_17995	minus_peak_111006	2299
GBIM_16272	plus_peak_100959	10957
GBIM_04330	plus_peak_26985	424
GBIM_06123	plus_peak_38119	181
GBIM_17976	plus_peak_111694	565
GBIM_03443	plus_peak_20738	8482
GBIM_03457	plus_peak_20813	1260
GBIM_12969	plus_peak_81886	2633
GBIM_00122	minus_peak_830	9460
GBIM_18291	minus_peak_112228	2325
GBIM_15435	minus_peak_94546	10192
GBIM_11209	plus_peak_71743	6774
GBIM_01749	plus_peak_10765	7506
GBIM_11488	minus_peak_73247	6286
GBIM_20179	plus_peak_121155	1449
GBIM_12114	plus_peak_77424	11357
GBIM_03908	minus_peak_23395	5053
GBIM_07311	plus_peak_45593	1595
GBIM_16979	plus_peak_105410	2429
GBIM_07038	plus_peak_43495	8616
GBIM_04735	minus_peak_30480	663
GBIM_06358	minus_peak_39334	3877
GBIM_09917	plus_peak_62710	10010
GBIM_04409	plus_peak_28038	7406
GBIM_12755	plus_peak_80233	6717
GBIM_14239	minus_peak_88812	8077
GBIM_06957	plus_peak_42721	3260
GBIM_11541	plus_peak_73866	8727
GBIM_07040	minus_peak_43328	10981
GBIM_15192	plus_peak_94374	1640
GBIM_11902	plus_peak_75668	2497
GBIM_07063	plus_peak_43640	2656
GBIM_08097	plus_peak_50560	9712
GBIM_14887	plus_peak_92874	5257
GBIM_14710	minus_peak_90869	3942
GBIM_20688	minus_peak_123235	934
GBIM_03966	plus_peak_23964	3
GBIM_12796	minus_peak_80051	11441
GBIM_19014	plus_peak_116844	97
GBIM_03807	minus_peak_22681	7930
GBIM_03025	plus_peak_19186	3236
GBIM_17491	plus_peak_108878	1586
