LOC116415934	minus_peak_37601	2492
LOC100122060	plus_peak_20686	1003
LOC100679869	minus_peak_3221	80
LOC100116016	minus_peak_219	398
Dcst1	plus_peak_21438	1140
LOC100121327	plus_peak_8000	65
LOC116416338	minus_peak_15113	639
LOC100121865	minus_peak_8852	212
LOC100117958	minus_peak_29756	1412
LOC100679538	plus_peak_16864	1932
LOC100122417	minus_peak_25731	451
LOC100122785	minus_peak_7026	1133
LOC100121520	plus_peak_6818	423
LOC100117931	minus_peak_16583	923
LOC100118546	plus_peak_19082	260
LOC100113570	plus_peak_21268	419
LOC100679531	minus_peak_14258	300
LOC100123437	minus_peak_26205	213
LOC100121201	minus_peak_10695	112
LOC100122885	plus_peak_7017	2896
LOC100121485	plus_peak_6814	3112
LOC100119768	minus_peak_28463	2836
LOC107981629	minus_peak_53377	2041
LOC100124130	minus_peak_28922	226
LOC116417392	minus_peak_57315	1690
LOC100122559	minus_peak_25715	1322
LOC100120553	plus_peak_19810	2835
LOC107981899	minus_peak_55569	1056
LOC100118340	minus_peak_4124	2488
pros	plus_peak_21596	2128
LOC116416395	minus_peak_12203	210
LOC100119393	plus_peak_7851	22
LOC116415885	minus_peak_40126	509
LOC103317310	plus_peak_993	2855
LOC100115791	minus_peak_1684	246
LOC100116265	plus_peak_7813	169
LOC100114760	minus_peak_17809	1925
LOC100123306	minus_peak_7177	818
LOC100116794	plus_peak_17488	514
LOC116416757	minus_peak_4298	1181
LOC100120027	plus_peak_17664	2056
LOC100118032	minus_peak_25186	3054
LOC100120869	minus_peak_1932	1153
LOC100123787	minus_peak_736	11
LOC100679934	minus_peak_9459	1396
LOC103315548	plus_peak_29710	92
LOC100122298	plus_peak_26694	2709
LOC116416855	minus_peak_50642	1637
LOC100116302	plus_peak_7811	86
LOC100678225	minus_peak_4560	458
LOC100116150	plus_peak_21276	79
LOC100119013	minus_peak_12451	3308
LOC100117646	plus_peak_20340	1499
LOC100121135	minus_peak_23967	220
LOC100120131	plus_peak_20938	1435
LOC100123442	minus_peak_16398	54
LOC100115713	minus_peak_21914	1958
LOC100678218	minus_peak_26148	1453
LOC100116521	plus_peak_45632	799
LOC107981265	plus_peak_36472	2269
LOC100116742	plus_peak_5334	2752
LOC107981809	plus_peak_40292	1673
LOC100122005	plus_peak_26622	1247
LOC116415957	plus_peak_302	2278
LOC100114417	minus_peak_20704	936
LOC100120624	minus_peak_12586	1726
Rad51	plus_peak_23673	2723
cycB	plus_peak_16823	33
LOC100123131	minus_peak_25604	3091
LOC103316048	minus_peak_42410	2409
LOC100121211	plus_peak_19874	366
LOC100121069	plus_peak_15383	283
Cctgamma	minus_peak_56853	132
LOC100116173	plus_peak_21639	451
LOC116416629	minus_peak_47778	151
LOC100114119	plus_peak_14225	297
LOC100122806	minus_peak_20392	3168
LOC100122841	plus_peak_415	278
LOC100121876	plus_peak_20226	391
LOC100121831	minus_peak_8844	1489
LOC100121426	plus_peak_211	1445
LOC100115662	minus_peak_18354	448
LOC100114711	minus_peak_33533	1027
LOC100118518	minus_peak_51296	47
LOC103317579	plus_peak_57899	1218
LOC100118848	minus_peak_20038	183
LOC100120376	plus_peak_28874	868
LOC100114873	plus_peak_27496	576
LOC116416368	minus_peak_14162	3241
LOC100117882	minus_peak_47860	982
LOC100119625	minus_peak_20067	3130
LOC100119120	minus_peak_30073	28
LOC100119101	plus_peak_17550	2921
LOC100119743	minus_peak_30870	2335
LOC100678797	minus_peak_8898	2047
Or292	plus_peak_13204	555
LOC103317508	minus_peak_11365	1560
LOC100122788	minus_peak_16709	2478
LOC100118688	minus_peak_6647	351
LOC100678412	plus_peak_23162	3031
LOC100123689	minus_peak_10040	2005
LOC100120803	minus_peak_19887	1950
LOC100115081	minus_peak_18917	273
LOC100679968	plus_peak_46143	1072
LOC100116508	minus_peak_46933	952
LOC100119792	minus_peak_17734	1204
LOC100122331	plus_peak_18767	760
LOC100118471	minus_peak_14636	3087
LOC100118700	minus_peak_8380	6
LOC103317263	plus_peak_5540	1983
LOC100119778	plus_peak_15196	1312
LOC100679843	minus_peak_10651	1020
LOC100679981	minus_peak_20971	1375
LOC100679141	plus_peak_22579	1957
LOC100121793	plus_peak_20222	338
LOC116416924	plus_peak_18801	2241
LOC100115996	plus_peak_6109	80
LOC100121341	minus_peak_3260	2728
LOC100115408	plus_peak_47173	85
LOC116415877	minus_peak_5973	3208
LOC100119990	plus_peak_8507	515
LOC116416555	plus_peak_45291	3288
LOC100119447	plus_peak_6650	357
LOC100122190	plus_peak_8901	292
